5728,17,58746,184,163,187,168,15,Latin,###
5729,27,58778,216,329,221,332,15,Latin,###
5729,74,58825,203,396,208,399,15,Latin,###
5729,90,58841,254,405,259,408,15,Latin,###
5730,2,58863,206,69,211,72,15,Latin,idee
5744,3,59148,219,211,222,216,15,Latin,VIA
5751,24,59295,104,315,109,318,15,None,###
5751,66,59337,145,354,150,357,15,None,###
5751,80,59351,306,219,311,222,15,None,###
5753,22,59419,411,261,416,264,15,Latin,cent
5754,109,59571,48,212,53,215,15,None,###
5759,21,59612,367,265,372,268,15,None,###
5759,22,59613,373,264,378,267,15,None,###
5759,25,59616,373,267,378,270,15,None,###
5762,35,59718,272,390,277,393,15,None,###
5763,31,59756,78,291,83,294,15,Latin,Con
5763,66,59791,212,297,215,302,15,Latin,I
5763,76,59801,315,288,320,291,15,Latin,Con
5766,118,60029,32,198,47,199,15,None,###
5766,141,60052,88,298,93,301,15,None,###
5766,144,60055,88,305,93,308,15,None,###
5766,214,60125,281,287,296,288,15,None,###
5777,15,60583,108,267,111,272,15,Latin,è
5777,20,60588,129,282,132,287,15,Latin,I'
5778,27,60637,164,247,167,252,15,Latin,OLO
5778,63,60673,266,256,269,261,15,Latin,XME
5778,90,60700,393,262,398,265,15,Latin,Versa
5781,12,60795,27,228,30,233,15,Latin,in
5781,14,60797,14,228,17,233,15,Latin,le
5786,96,60995,282,222,287,225,15,Latin,di
5786,98,60997,267,222,272,225,15,Latin,di
5786,101,61000,244,222,249,225,15,Latin,di
5787,121,61123,209,354,214,357,15,None,###
5787,171,61173,396,249,401,252,15,Latin,92
5795,26,61514,290,13,295,16,15,Latin,STT
5795,33,61521,290,34,295,37,15,Latin,MES
5795,53,61541,198,308,201,313,15,Latin,a
5795,133,61621,314,379,319,382,15,None,###
5795,136,61624,314,389,319,392,15,Latin,SERVIZIO
5797,20,61708,296,369,299,374,15,Latin,LE
5801,6,61833,166,115,169,120,15,Latin,a
5801,85,61912,246,200,249,205,15,Latin,###
5807,20,62087,117,248,122,251,15,Latin,###
5807,28,62095,76,290,81,293,15,Latin,###
5807,29,62096,77,294,82,297,15,Latin,###
5807,30,62097,77,298,82,301,15,Latin,###
5807,44,62111,65,216,70,219,15,Latin,###
5807,50,62117,73,222,78,225,15,Latin,###
5807,55,62122,89,221,94,224,15,Latin,###
5807,73,62140,82,195,87,198,15,Latin,###
5813,36,62396,198,295,201,300,15,Latin,il
5813,42,62402,250,298,253,303,15,Latin,a
5816,2,62467,57,371,60,376,15,Latin,P
5820,15,62541,55,12,58,17,15,None,###
5820,62,62588,397,79,400,84,15,Latin,I
5838,43,63046,139,385,144,388,15,Latin,PORTE
5839,20,63068,291,311,296,314,15,Latin,SEX
5839,21,63069,291,314,296,317,15,Latin,SHOP
5841,38,63140,71,336,74,341,15,Latin,(in
5841,82,63184,185,274,190,277,15,None,###
5848,38,63547,355,279,358,284,15,Latin,09
5848,52,63561,372,274,377,277,15,Latin,###
5848,53,63562,367,274,372,277,15,Latin,###
5848,73,63582,363,340,368,343,15,Latin,###
5848,80,63589,363,361,368,364,15,Latin,###
5848,95,63604,297,277,302,280,15,None,###
5856,14,63749,232,20,235,25,15,Latin,02
5856,18,63753,259,20,262,25,15,Latin,02
5856,82,63817,169,372,174,375,15,None,###
5856,87,63822,151,389,154,394,15,Latin,18
5856,94,63829,212,389,215,394,15,Latin,02
5856,97,63832,232,389,235,394,15,Latin,02
5856,168,63903,409,20,412,25,15,Latin,02
5856,169,63904,413,20,416,25,15,Latin,###
5856,175,63910,362,20,365,25,15,Latin,02
5856,177,63912,296,20,299,25,15,Latin,18
5856,180,63915,310,368,315,371,15,None,###
5860,24,64046,248,344,253,347,15,Latin,###
5867,9,64235,178,230,181,235,15,Latin,###
5871,29,64345,341,379,346,382,15,Latin,vinci
5871,33,64349,320,363,325,366,15,Latin,###
5876,24,64496,349,159,354,162,15,Latin,11A
5876,26,64498,224,178,229,181,15,Latin,11A
5876,56,64528,338,128,343,131,15,Latin,###
5876,60,64532,349,147,354,150,15,Latin,NON
5876,61,64533,354,148,359,151,15,Latin,VAUDA
5876,87,64559,384,70,389,73,15,Latin,Card
5876,94,64566,344,220,349,223,15,Latin,11A
5876,96,64568,286,228,291,231,15,Latin,11A
5881,17,64718,0,141,3,146,15,Latin,###
5881,18,64719,0,132,3,137,15,None,###
5882,33,64755,411,188,416,191,15,Latin,VI
5882,39,64761,371,203,376,206,15,Latin,ER
5887,34,65002,238,410,241,415,15,Latin,###
5889,20,65028,145,372,150,375,15,Latin,DHL
5889,26,65034,255,276,260,279,15,None,###
5889,29,65037,244,321,249,324,15,None,###
5894,40,65198,206,369,211,372,15,Latin,con
5902,21,65514,139,289,144,292,15,Latin,###
5902,22,65515,129,308,134,311,15,Latin,###
5904,33,65602,174,140,179,143,15,Latin,mele
5904,193,65762,240,260,245,263,15,Latin,leche
5904,250,65819,192,314,195,319,15,Latin,AL
5904,269,65838,344,314,349,317,15,Latin,velo
5904,282,65851,262,313,265,318,15,Latin,AL
5905,16,65870,140,308,145,311,15,Latin,2
5905,41,65895,192,225,195,230,15,Latin,NOVITA
5905,137,65991,185,400,190,403,15,Latin,###
5907,6,66010,141,394,146,397,15,Latin,###
5908,28,66053,235,331,240,334,15,Latin,###
5910,61,66140,162,213,165,218,15,Latin,e
5910,67,66146,277,209,280,214,15,Latin,e
5910,77,66156,202,224,205,229,15,Latin,e
5915,9,66372,124,129,127,134,15,Latin,e
5915,24,66387,75,225,78,230,15,Latin,0
5916,22,66411,280,297,285,300,15,Latin,WIFI
5923,7,66553,120,295,123,300,15,Latin,N°
5933,130,66856,234,391,237,396,15,Latin,bFs
5936,33,66988,273,240,278,243,15,Latin,UFFICIO
5936,60,67015,370,177,375,180,15,Latin,DIURNO
5938,32,67147,247,198,252,201,15,Latin,'16
5938,41,67156,217,193,232,194,15,Latin,Identificazione
5940,2,67254,120,32,125,35,15,Symbols,-
5941,23,67317,348,283,353,286,15,Latin,###
5949,76,67574,118,289,123,292,15,Latin,DERMOCOS
5955,30,67754,312,198,315,203,15,Latin,da
5962,11,67954,185,45,188,50,15,Latin,55
5962,62,68005,270,324,271,339,15,Latin,###
5964,25,68044,134,319,139,322,15,Symbols,-
5965,134,68218,246,287,251,290,15,Latin,LA
5965,151,68235,160,307,165,310,15,Latin,di
5970,174,68512,165,409,168,414,15,Latin,1
5970,212,68550,338,0,341,5,15,Latin,###
5972,48,68626,171,328,174,333,15,Latin,L.
5974,64,68702,166,304,171,307,15,Latin,e
5974,90,68728,410,211,415,214,15,Latin,###
5975,55,68817,106,221,109,226,15,Latin,2
5975,61,68823,192,222,197,225,15,Latin,n.
5975,76,68838,104,235,107,240,15,Latin,9
5975,147,68909,81,271,86,274,15,Latin,n.
5975,237,68999,177,320,180,325,15,Latin,è
5986,28,69278,378,338,383,341,15,Latin,###
5986,46,69296,382,379,387,382,15,Latin,###
5987,14,69318,230,243,235,246,15,Latin,###
5990,33,69393,97,398,102,401,15,Latin,###
5994,18,69479,307,127,312,130,15,Latin,###
5994,19,69480,313,129,318,132,15,Latin,###
5994,28,69489,315,156,320,159,15,Latin,###
5998,3,69577,91,195,96,198,15,None,###
5998,7,69581,20,254,25,257,15,Latin,###
5999,27,69608,296,392,299,397,15,Latin,###
6014,6,69993,240,182,243,187,15,Latin,E
6015,4,70000,0,228,1,243,15,Latin,###
6020,5,70119,1,245,6,248,15,Latin,TA
6020,37,70151,225,286,230,289,15,Latin,23
6021,32,70202,142,227,147,230,15,Latin,Cuki
6021,185,70355,91,388,96,391,15,Latin,CONCOPE
6024,24,70458,0,309,5,312,15,Latin,###
6030,38,70647,57,207,62,210,15,Latin,sn
6030,42,70651,52,211,57,214,15,Latin,32
6030,43,70652,59,211,64,214,15,Latin,30
6030,48,70657,59,215,64,218,15,Latin,30
6030,76,70685,79,367,94,368,15,Latin,POPOLARE
6030,86,70695,54,245,59,248,15,Latin,45
6030,131,70740,188,397,193,400,15,Latin,WE
6031,32,70778,357,155,360,160,15,Symbols,>
6031,46,70792,350,47,353,52,15,Latin,di
6037,11,70943,203,129,218,130,15,Latin,PRDORAMMA
6037,25,70957,248,130,253,133,15,Latin,2014
6037,34,70966,235,139,240,142,15,Latin,SAN
6039,11,70986,152,228,157,231,15,Latin,Dalle
6039,20,70995,156,234,159,239,15,Latin,12
6039,26,71001,172,233,175,238,15,Latin,12
6039,28,71003,176,232,179,237,15,Latin,16
6043,10,71095,347,288,350,293,15,Latin,12
6052,23,71261,88,337,93,340,15,Latin,###
6053,4,71271,171,234,176,237,15,Latin,###
6054,45,71335,325,370,328,375,15,Latin,1
6056,4,71348,126,273,131,276,15,Latin,###
6057,7,71359,330,251,335,254,15,Latin,###
6059,17,71386,382,377,387,380,15,Latin,OVEST
6060,15,71406,181,211,184,216,15,Latin,###
6066,63,71868,201,255,206,258,15,Latin,bella
6066,85,71890,229,279,234,282,15,Latin,###
6067,26,71942,212,116,227,117,15,Latin,###
6067,100,72016,402,197,407,200,15,Latin,###
6067,106,72022,16,190,21,193,15,Latin,A
6068,6,72030,89,285,92,290,15,Latin,2
6071,16,72081,269,250,274,253,15,Latin,###
6071,20,72085,21,275,24,280,15,Latin,###
6073,2,72095,126,219,129,224,15,Latin,01
6076,41,72185,69,209,74,212,15,Latin,RE
6078,11,72327,107,270,112,273,15,Latin,###
6078,12,72328,113,276,116,281,15,Latin,PAY
6078,35,72351,169,262,174,265,15,Latin,###
6078,47,72363,143,282,148,285,15,Latin,###
6078,50,72366,136,295,141,298,15,Latin,###
6078,90,72406,68,87,71,92,15,Latin,n°
6078,149,72465,311,289,316,292,15,Latin,###
6088,38,72756,354,199,359,202,15,Latin,TUTTO
6088,53,72771,386,172,391,175,15,Latin,Trans
6088,65,72783,390,184,395,187,15,Latin,PLAZZA
6088,78,72796,386,196,391,199,15,Latin,oneup.
6088,83,72801,49,352,52,357,15,Latin,###
6088,86,72804,33,297,36,302,15,Latin,Jeep
6088,100,72818,32,226,37,229,15,Latin,###
6088,102,72820,22,232,27,235,15,Latin,###
6088,131,72849,61,147,64,152,15,Latin,con
6089,31,72906,117,306,120,311,15,Latin,di
6089,39,72914,109,321,112,326,15,Latin,le
6089,41,72916,180,274,183,279,15,Latin,2.
6089,47,72922,194,281,197,286,15,Latin,in
6089,72,72947,187,318,190,323,15,Latin,al
6089,75,72950,172,319,175,324,15,Latin,al
6089,104,72979,252,273,255,278,15,Latin,3.
6095,12,73247,167,345,170,350,15,Latin,DA
6095,27,73262,402,394,407,397,15,Latin,###
6096,3,73276,121,98,126,101,15,Latin,###
6097,9,73298,143,235,148,238,15,Latin,###
6097,26,73315,149,287,154,290,15,Latin,###
6097,56,73345,181,306,184,311,15,Latin,###
6100,12,73424,303,131,308,134,15,Latin,###
6100,13,73425,304,134,309,137,15,Latin,###
6100,20,73432,167,168,172,171,15,Latin,###
6100,22,73434,7,143,12,146,15,Latin,###
6100,29,73441,104,148,109,151,15,Latin,###
6100,49,73461,166,145,171,148,15,Latin,###
6100,51,73463,268,156,273,159,15,Latin,###
6100,52,73464,258,152,263,155,15,Latin,###
6100,54,73466,358,133,363,136,15,Latin,###
6107,12,73576,186,255,191,258,15,Symbols,——
6110,157,73772,201,359,206,362,15,Latin,A
6110,159,73774,211,360,216,363,15,Latin,O
6110,174,73789,373,273,378,276,15,Latin,vis
6110,177,73792,357,379,362,382,15,Latin,CI
6111,1,73796,105,14,108,19,15,Latin,5
6113,89,73896,255,318,260,321,15,Latin,Pet
6113,106,73913,234,345,239,348,15,Latin,Bayer
6138,35,74454,292,241,297,244,15,Latin,9
6140,7,74513,0,313,5,316,15,Latin,###
6147,55,74677,149,343,152,348,15,Latin,###
6147,63,74685,148,380,151,385,15,Latin,###
6162,38,75053,228,296,233,299,15,None,###
6162,52,75067,190,330,195,333,15,Latin,La
6162,65,75080,242,340,245,345,15,Latin,Il
6163,7,75160,230,255,235,258,15,Latin,carrabile
6172,11,75300,79,288,84,291,15,Latin,crezionl
6183,14,75504,233,333,236,338,15,Latin,CON
6183,34,75524,39,277,42,282,15,Latin,IL
6188,8,75580,41,316,46,319,15,Latin,Un
6189,48,75680,304,238,309,241,15,Latin,e
6192,11,75849,189,387,194,390,15,Latin,Sponsor
6192,49,75887,182,52,187,55,15,Latin,d'Arte
6192,53,75891,189,233,192,238,15,Latin,dal
6192,57,75895,200,233,203,238,15,Latin,di
6192,89,75927,176,273,179,278,15,Latin,6
6192,95,75933,165,281,168,286,15,Latin,di
6192,101,75939,196,282,199,287,15,Latin,e
6193,30,75985,381,237,384,242,15,Latin,Z
6198,39,76111,103,331,106,336,15,None,###
6200,3,76170,98,70,101,75,15,Latin,by
6200,54,76221,207,370,210,375,15,Latin,4
6220,42,76709,267,279,270,284,15,Latin,2
6227,5,76869,298,227,303,230,15,Latin,mttome
6238,49,77094,145,369,148,374,15,Latin,e
6251,3,77282,385,277,388,282,15,Latin,e
6252,2,77288,361,84,366,87,15,Latin,3430
6256,39,77408,359,258,364,261,15,Latin,S3
6256,56,77425,329,332,334,335,15,Latin,S7
6256,57,77426,337,332,342,335,15,Latin,S8
6256,62,77431,157,216,160,221,15,Latin,T.
6269,27,77701,0,370,5,373,15,Latin,gio
6272,5,77726,289,66,294,69,15,Latin,DI
6275,3,77871,211,181,214,186,15,Latin,S.
6275,12,77880,347,255,352,258,15,None,###
6276,43,77929,270,223,273,228,15,Latin,letti
6284,35,78143,410,273,415,276,15,Latin,qu
6284,38,78146,411,260,416,263,15,Latin,ch
6284,40,78148,412,250,415,255,15,Latin,H
6298,4,78393,204,197,209,200,15,Latin,2575
6308,13,78526,170,307,175,310,15,Latin,ishin
6315,8,78651,91,163,94,168,15,Latin,LA
6316,15,78689,364,294,367,299,15,Latin,le
6316,32,78706,332,295,335,300,15,Latin,1.
6316,37,78711,399,308,402,313,15,Latin,di
6316,43,78717,374,316,377,321,15,Latin,di
6316,46,78720,398,315,401,320,15,Latin,di
6321,14,78827,83,279,88,282,15,Latin,IONZA
6325,33,78906,313,332,316,337,15,Latin,e
6329,10,79053,177,148,180,153,15,Latin,DI
6329,14,79057,100,357,105,360,15,Latin,UNA
6329,48,79091,355,280,360,283,15,Latin,MMT
6329,49,79092,355,285,360,288,15,Latin,Mezzi
6334,39,79238,209,339,212,344,15,Latin,NA
6337,41,79401,297,393,302,396,15,Latin,Linate
6353,4,79783,61,388,66,391,15,None,###
6355,7,79810,128,149,133,152,15,Latin,Via
6360,24,79936,281,338,286,341,15,Latin,233
6360,25,79937,278,341,283,344,15,Latin,DE
6364,6,80030,206,239,211,242,15,Symbols,-
6369,10,80131,240,386,245,389,15,Latin,DIZHONGHAI
6369,28,80149,374,389,379,392,15,Latin,SIENA
6374,6,80255,188,364,193,367,15,Latin,26
6374,7,80256,197,364,202,367,15,Latin,27
6375,15,80272,75,287,80,290,15,Latin,NO
6378,12,80380,318,141,323,144,15,Latin,Privacy
6378,24,80392,316,137,321,140,15,Latin,S.P.A.
6378,33,80401,309,131,314,134,15,Latin,potizia
6378,48,80416,307,128,312,131,15,Latin,questa
6378,58,80426,320,120,325,123,15,Latin,196/03
6378,70,80438,291,125,296,128,15,None,###
6380,9,80481,208,332,213,335,15,None,###
6381,10,80531,160,291,165,294,15,Latin,non
6381,27,80548,170,322,175,325,15,Latin,seryirio
6381,29,80550,181,322,186,325,15,Latin,riservato
6383,54,80676,385,360,390,363,15,Latin,90
6383,61,80683,301,326,306,329,15,Latin,###
6383,105,80727,76,332,81,335,15,Latin,8
6383,106,80728,71,333,76,336,15,Latin,###
6383,128,80750,370,250,375,253,15,Latin,A
6383,195,80817,213,196,218,199,15,Latin,TE
6387,19,81032,406,377,409,382,15,Latin,3
6397,28,81156,330,388,335,391,15,None,###
6398,4,81255,411,131,416,134,15,Latin,only
6400,126,81389,144,295,149,298,15,Latin,Shi
6400,201,81464,222,300,227,303,15,Latin,IL
6750,33,83541,224,182,229,185,15,Bangla,-
6750,34,83542,275,185,278,190,15,Bangla,
6858,13,84308,340,20,343,25,15,Latin,A
10,17,89,355,65,371,66,16,None,###
144,17,1160,177,156,181,160,16,Latin,71
249,16,2072,187,108,191,112,16,Latin,1
586,43,4963,93,285,97,289,16,Latin,SIDI
608,50,5260,338,273,342,277,16,Symbols,-
642,9,5874,401,178,405,182,16,None,###
643,31,5906,238,378,242,382,16,Latin,6
751,14,6979,81,220,89,222,16,Arabic,بلسم
818,12,7597,366,216,368,224,16,Latin,I
819,4,7601,329,148,333,152,16,Latin,the
819,8,7605,322,198,326,202,16,Latin,on
847,13,8025,378,275,382,279,16,Latin,pas
847,20,8032,412,290,416,294,16,Latin,re
857,8,8117,164,352,168,356,16,Latin,Ciao
934,22,8601,395,343,399,347,16,Latin,Bell
957,40,8735,399,256,403,260,16,Latin,###
996,71,9147,344,165,352,167,16,None,###
1170,25,10024,182,333,190,335,16,Latin,###
1170,32,10031,235,333,243,335,16,Latin,###
1175,16,10080,322,167,326,171,16,None,###
1175,29,10093,405,199,409,203,16,Latin,SALE
1236,4,10621,281,232,285,236,16,Latin,T540
1238,26,10681,225,337,229,341,16,Latin,you
1240,11,10759,215,303,223,305,16,None,###
1240,15,10763,222,317,230,319,16,None,###
1241,4,10767,194,251,198,255,16,Latin,G23
1241,24,10787,44,281,48,285,16,None,###
1358,20,11720,327,296,331,300,16,Latin,OF
1367,29,11843,269,105,273,109,16,None,###
1367,32,11846,277,109,281,113,16,None,###
1414,30,12347,265,279,267,287,16,Latin,R
1497,22,12986,320,122,328,124,16,Latin,###
1575,12,13704,72,180,74,188,16,Latin,1
1575,17,13709,160,165,162,173,16,Latin,1
1612,18,13993,277,214,281,218,16,None,###
1613,4,14001,57,183,73,184,16,None,###
1613,8,14005,116,176,124,178,16,None,###
1635,6,14228,287,204,291,208,16,Latin,DE
1659,1,14513,212,353,216,357,16,Symbols,-
1718,2,14952,302,387,310,389,16,None,###
1738,8,15154,354,34,358,38,16,None,###
1763,15,15317,50,206,54,210,16,None,###
1840,10,15793,143,18,147,22,16,Latin,20H
1840,12,15795,133,18,137,22,16,Latin,Jan
1840,18,15801,125,40,127,48,16,Latin,F
1937,4,16410,348,375,352,379,16,Symbols,-
1945,20,16480,137,11,141,15,16,Symbols,-
2030,10,17018,211,274,219,276,16,None,###
2094,3,17373,0,32,2,40,16,None,###
2179,11,17772,388,318,392,322,16,Latin,AB
2179,12,17773,399,318,403,322,16,Latin,04
2339,14,18393,315,287,319,291,16,None,###
2391,13,18613,240,48,242,56,16,None,###
2412,6,18723,8,336,12,340,16,None,###
2426,16,18804,292,206,296,210,16,Symbols,¥
2431,9,18844,33,242,37,246,16,Latin,NO
2466,5,19000,325,228,333,230,16,Latin,Refuse
2468,5,19033,321,160,325,164,16,Latin,Thin
2524,17,19555,228,292,232,296,16,Chinese,宣
2648,24,20376,369,174,377,176,16,None,###
2703,13,20770,10,159,18,161,16,Latin,Beijing
2803,4,21629,408,373,416,375,16,None,###
2807,6,21651,177,279,185,281,16,Chinese,九如村3号
2811,12,21679,246,300,248,308,16,Chinese,###
2811,13,21680,171,288,179,290,16,Chinese,###
2826,29,21832,230,204,234,208,16,Symbols,&
2831,12,21865,121,253,129,255,16,None,###
2905,18,22269,64,166,72,168,16,Latin,AIWAN
2905,27,22278,83,165,91,167,16,Latin,HAPPY
2926,10,22416,286,25,294,27,16,Chinese,###
2940,3,22480,342,363,350,365,16,Latin,24
3115,2,23430,74,293,82,295,16,None,###
3204,11,23768,165,305,169,309,16,Latin,###
3242,23,24359,21,236,25,240,16,Latin,P
3249,228,24657,153,333,157,337,16,Latin,###
3272,50,24904,221,386,225,390,16,Latin,###
3320,1,25274,116,171,120,175,16,Latin,P
3320,11,25284,123,178,131,180,16,Latin,freie
3322,21,25332,139,261,143,265,16,Latin,###
3323,9,25346,324,162,328,166,16,Latin,mal
3323,15,25352,248,161,252,165,16,Latin,UGE
3337,30,25540,136,340,144,342,16,Latin,aus
3380,20,25905,190,239,198,241,16,Symbols,-
3418,7,26113,305,346,313,348,16,Latin,###
3419,5,26127,51,316,55,320,16,None,###
3436,5,26202,403,117,407,121,16,Latin,###
3454,76,26438,230,269,234,273,16,Latin,wie
3456,8,26461,249,243,257,245,16,Latin,###
3459,16,26610,224,217,228,221,16,Latin,S
3485,46,27138,183,195,191,197,16,Latin,Universitat
3485,66,27158,143,201,151,203,16,Latin,Leimbachstadion
3485,68,27160,142,194,150,196,16,Latin,Si-Eiserfeld
3493,6,27236,265,408,269,412,16,Latin,e
3529,7,27568,345,403,349,407,16,Latin,###
3535,33,27638,220,254,224,258,16,Latin,10
3557,31,27787,0,315,8,317,16,Latin,###
3557,32,27788,0,318,8,320,16,Latin,enslon
3557,33,27789,4,321,12,323,16,Latin,Eintach
3570,13,27946,319,234,323,238,16,Latin,###
3570,14,27947,323,235,331,237,16,Latin,###
3594,4,28213,111,46,115,50,16,Latin,###
3608,13,28302,374,275,378,279,16,Latin,du
3608,17,28306,404,261,408,265,16,Latin,zu
3608,33,28322,382,255,386,259,16,Latin,die
3608,45,28334,357,249,361,253,16,Latin,ist
3608,48,28337,386,235,390,239,16,Latin,der
3608,94,28383,260,354,264,358,16,Latin,die
3608,95,28384,255,355,259,359,16,Latin,für
3608,122,28411,321,275,325,279,16,Latin,53
3608,124,28413,311,277,315,281,16,Latin,51
3608,154,28443,290,239,294,243,16,Latin,###
3608,352,28641,127,396,131,400,16,Latin,###
3619,19,28846,207,287,211,291,16,Latin,###
3619,35,28862,202,175,206,179,16,Latin,###
3619,45,28872,132,339,136,343,16,Latin,###
3619,62,28889,121,178,125,182,16,None,###
3620,10,28899,25,304,29,308,16,Latin,5.6
3623,15,28930,284,222,288,226,16,Latin,P
3628,16,28999,338,300,342,304,16,Latin,###
3653,1,29133,400,368,408,370,16,Latin,SIEGEN
3669,25,29285,149,312,157,314,16,Latin,Hinweis
3669,26,29286,162,312,170,314,16,Latin,Richtung
3669,95,29355,161,412,169,414,16,Latin,###
3671,12,29372,192,203,200,205,16,Latin,###
3674,31,29412,0,243,4,247,16,Latin,M
3694,11,29603,248,313,252,317,16,Latin,05
3728,5,29823,303,250,311,252,16,None,###
3731,8,29857,344,401,346,409,16,Latin,###
3789,8,30312,345,320,353,322,16,None,###
3789,11,30315,343,315,351,317,16,None,###
3791,7,30331,152,270,156,274,16,Latin,A
3795,11,30377,308,315,316,317,16,None,###
3801,1,30469,165,207,169,211,16,Latin,25
3811,2,30590,330,115,334,119,16,Latin,R
3823,13,30704,207,306,211,310,16,Latin,###
3847,3,30876,282,313,286,317,16,Latin,C&A
3848,55,30935,237,360,245,362,16,Latin,###
3856,8,30980,275,376,277,384,16,None,###
3856,11,30983,297,399,301,403,16,Latin,###
3858,41,31040,310,265,314,269,16,Latin,w
3861,3,31072,160,48,164,52,16,Latin,###
3861,6,31075,171,52,175,56,16,Latin,###
3861,14,31083,166,175,170,179,16,Latin,###
3871,7,31215,279,107,283,111,16,Latin,WC
3871,74,31282,212,226,220,228,16,Latin,###
3872,2,31288,180,210,184,214,16,Latin,P
3878,2,31386,44,44,48,48,16,Latin,8
3878,3,31387,52,84,56,88,16,Latin,9
3894,26,31540,143,59,147,63,16,Latin,4
3899,23,31657,140,282,144,286,16,None,###
3900,8,31669,394,280,402,282,16,Latin,###
3977,16,32390,260,136,264,140,16,Latin,0
3989,6,32514,1,131,5,135,16,Latin,BL
3999,11,32564,199,414,207,416,16,Latin,###
4003,18,32613,368,281,372,285,16,Latin,5751
4008,8,32652,234,366,236,374,16,Korean,###
4048,15,33164,146,172,150,176,16,Korean,대
4053,7,33295,1,162,5,166,16,Korean,에의
4053,23,33311,10,152,14,156,16,Korean,감사
4053,24,33312,344,386,348,390,16,Korean,금
4053,25,33313,346,395,350,399,16,Latin,###
4056,6,33354,50,39,54,43,16,Korean,담보
4056,16,33364,65,101,69,105,16,Korean,3층
4061,31,33521,365,145,373,147,16,Korean,###
4062,7,33536,94,20,98,24,16,None,###
4065,54,33658,364,205,368,209,16,Korean,[주]
4069,14,33736,383,293,387,297,16,Latin,or
4099,59,34345,0,278,2,286,16,None,###
4099,108,34394,313,94,317,98,16,Latin,11:00
4107,6,34459,193,285,201,287,16,None,###
4108,11,34473,89,405,93,409,16,Latin,###
4117,18,34569,378,87,380,95,16,Korean,786
4117,20,34571,386,111,390,115,16,Korean,B2
4227,8,35703,14,75,18,79,16,Latin,41
4266,10,36138,330,249,334,253,16,Latin,###
4266,42,36170,359,377,363,381,16,Latin,O
4278,16,36360,0,143,2,151,16,Latin,###
4284,5,36414,265,296,269,300,16,Korean,###
4287,2,36449,339,227,347,229,16,None,###
4288,30,36486,225,331,229,335,16,Latin,R
4293,7,36550,264,83,272,85,16,Latin,###
4293,8,36551,264,87,272,89,16,None,###
4293,31,36574,241,98,249,100,16,Latin,###
4297,44,36672,50,46,54,50,16,Latin,###
4298,12,36688,314,199,322,201,16,Latin,###
4298,15,36691,315,201,323,203,16,Latin,###
4299,17,36729,384,132,392,134,16,Latin,###
4314,19,36941,412,306,416,310,16,None,###
4339,12,37160,328,234,332,238,16,None,###
4339,14,37162,351,229,355,233,16,Latin,285
4343,5,37208,53,377,61,379,16,None,###
4357,6,37313,2,330,6,334,16,Latin,0
4367,8,37477,226,120,230,124,16,Latin,R
4370,38,37554,354,177,362,179,16,None,###
4408,22,37944,242,308,246,312,16,Korean,유
4420,55,38129,164,248,168,252,16,Korean,초
4420,109,38183,238,239,242,243,16,Korean,잡
4424,35,38243,197,320,201,324,16,Latin,###
4434,5,38380,22,301,26,305,16,None,###
4458,26,38672,84,139,88,143,16,Korean,구
4458,27,38673,86,134,90,138,16,Korean,구
4458,75,38721,344,247,348,251,16,Latin,MY
4483,8,38995,378,69,386,71,16,Latin,###
4511,9,39222,364,334,368,338,16,Latin,###
4526,6,39481,335,149,339,153,16,Latin,###
4536,19,39581,290,293,294,297,16,Latin,ALL
4550,38,39747,246,311,254,313,16,Latin,###
4559,22,39845,326,356,330,360,16,Korean,당신
4559,74,39897,111,299,115,303,16,Korean,전
4562,4,39986,167,46,171,50,16,Latin,110
4566,40,40053,103,309,105,317,16,None,###
4571,37,40153,374,76,378,80,16,Korean,은물
4571,41,40157,368,85,372,89,16,None,###
4575,11,40206,0,298,2,306,16,Latin,###
4577,18,40241,312,382,316,386,16,Latin,###
4577,31,40254,177,411,185,413,16,Korean,###
4577,69,40292,156,355,160,359,16,Latin,###
4581,8,40347,357,336,361,340,16,None,###
4581,107,40446,14,124,18,128,16,Latin,###
4581,153,40492,296,147,300,151,16,Latin,###
4581,167,40506,386,157,390,161,16,Latin,###
4590,5,40830,299,341,301,349,16,None,###
4590,7,40832,296,340,298,348,16,None,###
4590,8,40833,294,339,296,347,16,None,###
4597,5,40904,278,345,286,347,16,None,###
4617,24,41141,328,67,332,71,16,Korean,###
4630,39,41302,73,194,77,198,16,Latin,###
4633,1,41334,88,191,96,193,16,Korean,###
4662,19,41693,46,284,50,288,16,Latin,2
4668,18,41763,78,405,82,409,16,None,###
4669,22,41793,405,307,409,311,16,Korean,후.
4696,21,42080,325,96,333,98,16,Latin,###
4701,11,42167,146,241,162,242,16,Latin,###
4706,11,42264,233,144,249,145,16,None,###
4724,12,42564,138,390,142,394,16,Latin,###
4727,47,42619,4,3,8,7,16,Latin,###
4727,50,42622,31,8,35,12,16,Latin,###
4727,87,42659,379,188,381,196,16,None,###
4730,16,42707,0,377,4,381,16,Korean,한
4737,21,42784,9,167,17,169,16,Latin,###
4737,44,42807,64,336,72,338,16,Latin,###
4737,67,42830,201,333,209,335,16,None,###
4737,70,42833,202,347,210,349,16,None,###
4737,80,42843,263,326,271,328,16,None,###
4737,90,42853,290,202,298,204,16,Latin,###
4737,100,42863,142,64,146,68,16,Latin,96
